ID,group,trial_number,trial_type,trial_role,token_opp,token_self,combined_earning,split_opp,split_self,splitperc_opp,splitperc_self,accept,accepted_amount,accepted_perc,proposed_perc,proposed_amount
1003,Control,23,1,1,2,2,12,7.8,4.2,65,35,1.0,4.2,35.0,,
1003,Control,24,1,2,2,2,12,6.0,6.0,50,50,,,,40.0,4.8
1003,Control,25,1,1,3,3,18,9.0,9.0,50,50,1.0,9.0,50.0,,
1003,Control,26,3,1,3,2,15,11.25,3.75,75,25,1.0,3.75,25.0,,
1003,Control,27,2,2,1,2,9,4.5,4.5,50,50,,,,20.0,1.8
1003,Control,28,3,1,2,1,9,6.75,2.25,75,25,1.0,2.25,25.0,,
1003,Control,29,1,2,2,2,12,6.0,6.0,50,50,,,,40.0,4.8
1003,Control,30,2,1,2,3,15,9.0,6.0,60,40,0.0,0.0,0.0,,
1003,Control,31,2,2,1,2,9,4.5,4.5,50,50,,,,20.0,1.8
1003,Control,32,2,1,1,2,9,5.4,3.6,60,40,0.0,0.0,0.0,,
1003,Control,33,2,2,2,3,15,7.5,7.5,50,50,,,,30.0,4.5
1003,Control,34,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1003,Control,35,2,1,2,3,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1003,Control,36,2,1,1,2,9,6.75,2.25,75,25,0.0,0.0,0.0,,
1003,Control,37,1,1,1,1,6,3.6,2.4,60,40,1.0,2.4,40.0,,
1003,Control,38,1,1,2,2,12,10.8,1.2,90,10,0.0,0.0,0.0,,
1003,Control,39,2,1,2,3,15,11.25,3.75,75,25,0.0,0.0,0.0,,
1003,Control,40,3,1,3,2,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1003,Control,41,3,1,2,1,9,5.4,3.6,60,40,1.0,3.6,40.0,,
1003,Control,42,2,2,1,2,9,4.5,4.5,50,50,,,,30.0,2.7
1003,Control,43,1,1,3,3,18,12.6,5.4,70,30,1.0,5.4,30.0,,
